day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,crime_data_count
7,2013,03,03,2013-03-03,23.2,10.4,1020.7,10.0,5.8,11.1,15.9,34.0,15.1,0.0,3.1,0,717
1,2013,03,04,2013-03-04,25.9,16.9,1019.2,10.0,5.4,15.0,20.0,34.0,15.1,0.0,3.1,0,814
2,2013,03,05,2013-03-05,32.1,26.7,1013.8,5.8,9.6,13.0,18.1,34.0,18.0,0.0,9.1,1,696
3,2013,03,06,2013-03-06,30.6,26.3,1018.5,7.5,12.0,15.9,25.1,34.0,28.0,0.66,9.1,0,724
4,2013,03,07,2013-03-07,32.6,23.4,1027.5,10.0,5.5,9.9,999.9,39.9,26.1,0.0,5.9,0,831
5,2013,03,08,2013-03-08,31.9,24.7,1030.4,10.0,4.6,9.9,999.9,39.9,19.0,0.0,5.1,0,880
6,2013,03,09,2013-03-09,34.9,26.8,1022.6,9.8,9.4,15.0,999.9,41.0,21.9,0.0,5.1,0,838
7,2013,03,10,2013-03-10,42.7,38.6,1010.0,7.4,7.2,12.0,999.9,48.9,30.2,0.47,1.2,0,694
1,2013,03,11,2013-03-11,42.5,41.1,1002.5,6.9,8.3,14.0,18.1,51.1,33.8,0.44,999.9,1,824
2,2013,03,12,2013-03-12,32.5,26.9,1010.3,9.2,11.9,21.0,32.1,36.0,28.4,0.1,999.9,0,841
3,2013,03,13,2013-03-13,27.9,17.2,1020.5,9.6,13.4,20.0,28.0,37.0,21.9,0.05,999.9,0,824
4,2013,03,14,2013-03-14,28.9,17.4,1025.5,10.0,5.3,8.9,999.9,37.0,23.0,0.0,999.9,0,842
5,2013,03,15,2013-03-15,34.6,30.7,1015.3,8.5,4.8,8.9,999.9,41.0,23.0,0.0,999.9,0,878
6,2013,03,16,2013-03-16,33.0,30.6,1011.5,6.8,9.3,14.0,21.0,41.0,30.0,0.2,999.9,0,827
7,2013,03,17,2013-03-17,30.3,20.4,1020.7,10.0,9.1,15.9,22.9,35.1,26.1,0.0,999.9,0,773
1,2013,03,18,2013-03-18,31.6,26.2,1011.6,6.9,9.6,17.1,26.0,35.1,26.1,0.02,999.9,0,794
2,2013,03,19,2013-03-19,24.1,13.5,1011.6,9.8,18.9,24.1,35.0,35.1,17.1,0.06,999.9,0,771
3,2013,03,20,2013-03-20,21.6,8.2,1018.0,10.0,14.7,19.0,28.9,32.0,14.0,0.0,999.9,0,789
4,2013,03,21,2013-03-21,21.9,8.2,1017.2,10.0,8.8,15.0,18.1,33.1,14.0,0.0,999.9,0,759
5,2013,03,22,2013-03-22,28.3,14.2,1017.2,10.0,4.9,8.0,999.9,41.0,14.0,0.0,999.9,0,864
6,2013,03,23,2013-03-23,32.4,20.6,1018.6,10.0,4.7,12.0,999.9,41.0,19.9,0.0,999.9,0,783
7,2013,03,24,2013-03-24,33.8,24.3,1012.0,10.0,13.0,22.0,34.0,41.0,25.2,0.0,999.9,0,789
1,2013,03,25,2013-03-25,33.8,26.0,1008.9,9.6,16.5,22.0,29.9,37.9,32.0,0.01,999.9,0,758
2,2013,03,26,2013-03-26,35.2,23.5,1020.0,9.9,8.1,11.1,19.0,43.0,28.9,0.0,999.9,0,775
3,2013,03,27,2013-03-27,37.2,23.4,1025.0,10.0,7.0,11.1,999.9,43.0,29.1,0.0,999.9,0,775
4,2013,03,28,2013-03-28,38.1,21.0,1026.5,10.0,4.9,8.9,999.9,51.1,28.0,0.0,999.9,0,833
5,2013,03,29,2013-03-29,43.2,22.4,1025.6,10.0,2.7,9.9,14.0,55.0,28.2,0.0,999.9,0,874
6,2013,03,30,2013-03-30,42.5,28.8,1020.7,10.0,6.8,17.1,22.9,59.0,28.0,0.0,999.9,0,869
7,2013,03,31,2013-03-31,49.3,38.4,1008.6,8.8,11.4,20.0,28.9,59.0,28.2,0.0,999.9,0,767
1,2013,04,01,2013-04-01,36.2,18.8,1015.8,10.0,11.8,17.1,22.9,59.0,28.9,0.0,999.9,0,953
2,2013,04,02,2013-04-02,34.0,13.6,1023.1,10.0,8.4,14.0,22.0,45.0,25.0,0.0,999.9,0,839
3,2013,04,03,2013-04-03,35.1,15.0,1028.2,10.0,6.4,12.0,15.0,45.0,25.0,0.0,999.9,0,827
4,2013,04,04,2013-04-04,39.1,19.5,1022.8,10.0,6.6,13.0,18.1,57.9,25.0,0.0,999.9,0,934
5,2013,04,05,2013-04-05,43.8,26.7,1019.5,10.0,9.4,18.1,22.0,57.9,25.2,0.0,999.9,0,900
6,2013,04,06,2013-04-06,46.9,27.9,1015.4,10.0,14.0,26.0,35.9,70.0,36.0,0.0,999.9,0,807
7,2013,04,07,2013-04-07,53.0,39.3,1009.0,10.0,12.3,20.0,42.0,70.0,36.0,0.04,999.9,0,797
1,2013,04,08,2013-04-08,50.3,42.2,1010.2,9.2,11.6,28.0,38.1,64.0,39.9,0.33,999.9,0,896
2,2013,04,09,2013-04-09,43.9,40.9,1013.2,7.5,8.8,17.1,24.1,64.0,39.0,0.26,999.9,0,825
3,2013,04,10,2013-04-10,39.9,38.2,1013.2,7.9,13.2,22.0,39.0,43.0,37.4,0.13,999.9,0,852
4,2013,04,11,2013-04-11,41.3,40.3,1006.5,4.7,10.9,22.0,28.0,46.4,37.9,0.98,999.9,0,813
5,2013,04,12,2013-04-12,41.0,37.1,1003.2,8.1,9.9,17.1,22.9,46.0,37.0,0.17,999.9,0,922
6,2013,04,13,2013-04-13,38.7,28.6,1011.6,9.7,13.0,18.1,24.1,45.0,34.0,0.0,999.9,0,842
7,2013,04,14,2013-04-14,45.4,32.6,1013.1,10.0,9.1,17.1,26.0,69.1,35.1,0.0,999.9,0,828
1,2013,04,15,2013-04-15,60.6,49.3,1007.4,10.0,15.6,24.1,36.9,69.1,37.9,0.04,999.9,0,843
2,2013,04,16,2013-04-16,47.2,37.7,1017.7,9.8,5.9,11.1,17.1,66.0,39.9,0.32,999.9,0,862
3,2013,04,17,2013-04-17,43.4,36.2,1022.8,8.2,9.9,20.0,22.9,57.9,39.9,0.01,999.9,0,719
4,2013,04,18,2013-04-18,52.2,50.9,1003.6,5.8,9.2,27.0,36.9,63.0,42.1,4.69,999.9,1,797
5,2013,04,19,2013-04-19,40.9,33.2,1000.9,9.7,18.4,25.1,35.0,63.0,36.0,0.86,999.9,0,847
6,2013,04,20,2013-04-20,37.1,23.2,1019.2,9.2,10.0,19.0,27.0,46.9,30.9,0.01,999.9,0,804
7,2013,04,21,2013-04-21,40.5,23.6,1030.7,10.0,9.0,15.0,18.1,54.0,28.9,0.0,999.9,0,773
1,2013,04,22,2013-04-22,51.5,32.0,1024.5,10.0,9.1,13.0,15.0,66.9,29.1,0.0,999.9,0,915
2,2013,04,23,2013-04-23,53.2,43.5,1014.9,9.0,8.2,12.0,14.0,66.9,37.9,0.01,999.9,0,764
3,2013,04,24,2013-04-24,41.3,33.0,1015.8,9.6,9.2,15.9,21.0,59.0,37.0,0.73,999.9,0,907
4,2013,04,25,2013-04-25,45.0,32.0,1021.0,10.0,12.7,20.0,24.1,51.1,37.0,0.07,999.9,0,876
5,2013,04,26,2013-04-26,49.2,34.9,1026.0,10.0,9.2,19.0,26.0,66.9,34.0,0.0,999.9,0,962
6,2013,04,27,2013-04-27,57.2,43.1,1023.2,10.0,6.4,13.0,19.0,68.0,34.0,0.0,999.9,0,869
7,2013,04,28,2013-04-28,57.8,47.1,1013.6,8.8,5.2,9.9,999.9,68.0,43.0,0.03,999.9,0,794
1,2013,04,29,2013-04-29,60.1,51.0,1010.8,9.5,7.7,17.1,28.0,73.9,46.9,0.0,999.9,0,904
2,2013,04,30,2013-04-30,69.6,54.8,1008.9,10.0,15.4,19.0,29.9,84.9,62.1,0.0,999.9,0,861
3,2013,05,01,2013-05-01,74.4,55.7,1015.8,10.0,10.0,15.0,18.1,84.9,61.0,0.0,999.9,0,1170
4,2013,05,02,2013-05-02,54.4,43.8,1021.3,10.0,11.1,17.1,24.1,84.0,44.1,0.0,999.9,0,827
5,2013,05,03,2013-05-03,43.6,40.0,1018.7,9.2,12.5,18.1,26.0,48.9,39.2,0.11,999.9,0,903
6,2013,05,04,2013-05-04,55.4,45.9,1014.9,10.0,7.1,14.0,999.9,71.1,39.9,0.05,999.9,0,913
7,2013,05,05,2013-05-05,58.1,43.6,1016.0,10.0,7.3,14.0,28.0,71.1,48.0,0.02,999.9,0,827
1,2013,05,06,2013-05-06,59.8,39.6,1016.0,10.0,7.8,14.0,18.1,71.1,48.0,0.0,999.9,0,878
2,2013,05,07,2013-05-07,61.0,39.2,1016.1,10.0,4.9,8.0,14.0,75.0,48.0,0.0,999.9,0,909
3,2013,05,08,2013-05-08,65.1,43.7,1015.7,10.0,4.5,9.9,19.0,79.0,48.0,0.0,999.9,0,965
4,2013,05,09,2013-05-09,64.1,48.0,1013.6,10.0,3.8,11.1,21.0,79.0,48.0,0.0,999.9,0,837
5,2013,05,10,2013-05-10,47.4,45.1,1011.5,8.1,9.9,14.0,20.0,64.9,44.6,0.45,999.9,0,915
6,2013,05,11,2013-05-11,49.7,41.2,1013.1,9.9,9.3,22.9,32.1,60.1,44.1,0.13,999.9,0,833
7,2013,05,12,2013-05-12,46.3,26.5,1017.8,10.0,11.1,20.0,25.1,60.1,37.0,0.0,999.9,0,833
1,2013,05,13,2013-05-13,48.0,32.1,1019.8,10.0,4.8,9.9,21.0,64.0,36.0,0.0,999.9,0,895
2,2013,05,14,2013-05-14,65.5,42.4,1010.8,10.0,9.5,17.1,25.1,90.0,51.1,0.0,999.9,0,906
3,2013,05,15,2013-05-15,76.0,51.1,1006.0,10.0,9.1,15.0,22.9,84.2,70.0,0.0,999.9,0,1037
4,2013,05,16,2013-05-16,69.6,47.9,1011.2,10.0,3.6,12.0,18.1,84.0,53.1,0.0,999.9,0,973
5,2013,05,17,2013-05-17,60.7,44.1,1015.3,10.0,5.9,13.0,20.0,82.9,53.1,0.0,999.9,0,989
6,2013,05,18,2013-05-18,65.8,53.5,1016.4,9.9,5.5,9.9,999.9,80.1,55.0,0.03,999.9,0,946
7,2013,05,19,2013-05-19,71.6,59.7,1012.7,9.6,5.6,13.0,18.1,86.0,55.9,0.0,999.9,0,850
1,2013,05,20,2013-05-20,79.5,60.8,1007.2,10.0,12.5,22.0,28.0,88.0,73.9,0.0,999.9,0,961
2,2013,05,21,2013-05-21,72.8,61.7,1005.1,9.6,11.7,24.1,39.0,89.1,64.0,1.18,999.9,0,931
3,2013,05,22,2013-05-22,68.7,63.2,1004.2,8.5,6.0,13.0,22.0,77.0,62.6,0.71,999.9,0,910
4,2013,05,23,2013-05-23,53.6,47.8,1012.4,8.7,12.0,24.1,28.9,73.0,48.0,1.15,999.9,0,840
5,2013,05,24,2013-05-24,47.8,33.4,1027.5,10.0,9.4,16.9,21.0,57.0,41.0,0.01,999.9,0,935
6,2013,05,25,2013-05-25,49.9,36.0,1027.9,10.0,4.1,8.0,999.9,57.0,41.0,0.0,999.9,0,838
7,2013,05,26,2013-05-26,54.5,40.4,1025.0,10.0,5.9,11.1,15.9,68.0,44.1,0.0,999.9,0,778
1,2013,05,27,2013-05-27,57.4,51.5,1017.8,7.2,8.0,12.0,19.0,68.0,44.1,0.02,999.9,0,771
2,2013,05,28,2013-05-28,64.8,61.2,1009.3,8.5,7.8,14.0,22.0,75.9,53.1,0.36,999.9,0,848
3,2013,05,29,2013-05-29,71.1,64.6,1010.7,9.7,7.2,19.0,24.1,84.0,55.9,0.08,999.9,0,904
4,2013,05,30,2013-05-30,76.5,66.0,1011.6,10.0,13.0,22.0,28.9,84.0,64.0,0.01,999.9,0,946
5,2013,05,31,2013-05-31,70.5,64.2,1009.4,9.5,10.7,21.0,25.1,82.9,64.0,0.81,999.9,0,933
6,2013,06,01,2013-06-01,70.3,64.0,1005.8,10.0,12.0,20.0,28.0,77.0,64.9,0.3,999.9,0,1084
7,2013,06,02,2013-06-02,57.5,54.7,1009.6,8.9,7.3,14.0,17.1,75.9,48.9,0.56,999.9,0,832
1,2013,06,03,2013-06-03,53.6,42.8,1017.9,10.0,2.9,12.0,999.9,68.0,43.0,0.01,999.9,0,914
2,2013,06,04,2013-06-04,60.2,43.9,1019.6,10.0,5.1,12.0,18.1,72.0,43.0,0.0,999.9,0,858
3,2013,06,05,2013-06-05,61.6,47.4,1017.4,10.0,7.1,13.0,15.9,73.4,54.0,0.0,999.9,0,904
4,2013,06,06,2013-06-06,57.7,50.8,1012.9,10.0,7.9,15.0,42.0,73.0,54.0,0.02,999.9,0,960
5,2013,06,07,2013-06-07,57.9,47.0,1013.2,10.0,9.1,15.0,18.1,68.0,52.0,0.14,999.9,0,878
6,2013,06,08,2013-06-08,62.3,41.1,1013.9,10.0,4.7,12.0,999.9,73.9,48.9,0.14,999.9,0,923
7,2013,06,09,2013-06-09,66.6,52.1,1014.1,10.0,7.7,15.0,19.0,80.1,48.9,0.0,999.9,0,831
1,2013,06,10,2013-06-10,70.7,62.1,1008.3,8.5,4.3,8.9,999.9,80.1,55.0,0.22,999.9,0,888
2,2013,06,11,2013-06-11,70.4,61.5,1011.0,8.5,4.8,8.0,999.9,82.9,60.1,0.05,999.9,0,856
3,2013,06,12,2013-06-12,75.0,64.2,1009.1,10.0,5.1,15.0,20.0,86.0,66.9,0.0,999.9,0,830
4,2013,06,13,2013-06-13,66.9,58.0,1010.8,9.3,10.2,15.9,28.9,73.0,60.8,0.75,999.9,0,916
5,2013,06,14,2013-06-14,64.1,51.4,1018.0,10.0,7.7,12.0,21.0,78.1,55.9,0.0,999.9,0,1009
6,2013,06,15,2013-06-15,66.7,56.9,1015.7,9.8,5.2,9.9,999.9,80.1,55.9,0.0,999.9,0,899
7,2013,06,16,2013-06-16,76.4,63.8,1011.4,10.0,9.4,20.0,33.0,86.0,57.9,0.17,999.9,0,957
1,2013,06,17,2013-06-17,77.4,56.5,1011.8,10.0,6.5,12.0,19.0,88.0,60.1,0.0,999.9,0,1022
2,2013,06,18,2013-06-18,62.7,54.6,1014.5,7.9,9.9,14.0,24.1,84.9,55.4,0.03,999.9,0,930
3,2013,06,19,2013-06-19,63.5,48.3,1019.0,10.0,7.0,14.0,21.0,75.0,54.0,0.0,999.9,0,900
4,2013,06,20,2013-06-20,71.2,52.1,1019.7,10.0,4.5,11.1,17.1,86.0,55.9,0.0,999.9,0,969
5,2013,06,21,2013-06-21,74.8,62.9,1017.6,10.0,8.4,21.0,31.1,86.0,55.9,0.0,999.9,1,904
6,2013,06,22,2013-06-22,73.1,67.5,1016.2,10.0,7.5,12.0,21.0,82.0,68.0,0.79,999.9,0,922
7,2013,06,23,2013-06-23,75.9,66.9,1015.3,9.8,9.5,22.9,33.0,87.1,66.0,0.04,999.9,0,889
1,2013,06,24,2013-06-24,76.4,67.8,1014.7,9.5,9.2,33.0,47.0,89.1,68.0,0.84,999.9,0,825
2,2013,06,25,2013-06-25,73.0,67.3,1011.7,10.0,7.0,15.9,28.0,91.9,66.9,0.18,999.9,0,913
3,2013,06,26,2013-06-26,72.9,67.2,1008.2,9.3,6.5,14.0,22.0,84.9,66.0,1.12,999.9,0,953
4,2013,06,27,2013-06-27,75.7,67.1,1007.0,8.3,6.7,28.0,42.0,90.0,64.0,0.39,999.9,0,875
5,2013,06,28,2013-06-28,74.7,62.1,1004.0,10.0,8.9,14.0,22.0,90.0,64.0,0.92,999.9,0,910
6,2013,06,29,2013-06-29,68.0,61.2,1002.8,9.6,9.5,17.1,22.9,82.9,64.0,0.0,999.9,0,903
7,2013,06,30,2013-06-30,67.7,55.6,1010.0,10.0,12.4,22.9,31.1,77.0,62.1,0.0,999.9,0,934
1,2013,07,01,2013-07-01,68.3,48.4,1016.0,10.0,11.5,19.0,24.1,77.0,59.0,0.0,999.9,0,1079
2,2013,07,02,2013-07-02,64.6,51.8,1017.9,10.0,9.5,14.0,21.0,75.0,59.0,0.0,999.9,0,880
3,2013,07,03,2013-07-03,64.1,58.7,1017.2,8.5,6.1,12.0,19.0,72.0,60.1,0.0,999.9,0,879
4,2013,07,04,2013-07-04,69.1,60.6,1017.8,8.7,3.7,11.1,15.0,82.9,55.9,0.02,999.9,0,946
5,2013,07,05,2013-07-05,73.9,60.7,1017.4,9.6,4.0,12.0,999.9,86.0,55.9,0.0,999.9,0,989
6,2013,07,06,2013-07-06,75.3,64.2,1016.6,9.9,4.3,12.0,999.9,86.0,60.1,0.0,999.9,0,887
7,2013,07,07,2013-07-07,77.2,66.3,1015.1,10.0,5.9,9.9,999.9,88.0,64.9,0.0,999.9,0,903
1,2013,07,08,2013-07-08,78.4,70.3,1014.3,9.6,7.8,15.9,21.0,88.0,70.0,0.0,999.9,0,884
2,2013,07,09,2013-07-09,79.7,73.2,1013.9,9.1,5.2,17.1,28.0,86.0,73.0,0.5,999.9,0,884
3,2013,07,10,2013-07-10,81.2,70.3,1011.1,9.7,7.8,14.0,18.1,84.9,73.0,0.0,999.9,0,872
4,2013,07,11,2013-07-11,72.9,54.6,1017.1,10.0,6.5,12.0,18.1,84.9,64.0,0.0,999.9,0,885
5,2013,07,12,2013-07-12,71.8,52.0,1019.2,10.0,4.2,9.9,15.0,82.9,57.9,0.0,999.9,0,947
6,2013,07,13,2013-07-13,74.3,57.1,1019.7,10.0,6.0,12.0,24.1,84.0,57.9,0.0,999.9,0,947
7,2013,07,14,2013-07-14,78.3,64.5,1021.3,10.0,7.2,12.0,999.9,88.0,62.1,0.0,999.9,0,946
1,2013,07,15,2013-07-15,79.8,70.0,1023.2,10.0,4.5,11.1,15.0,89.1,71.1,0.0,999.9,0,1018
2,2013,07,16,2013-07-16,81.0,72.6,1024.4,10.0,5.5,9.9,999.9,91.9,71.1,0.09,999.9,0,907
3,2013,07,17,2013-07-17,85.2,71.4,1024.4,10.0,6.1,12.0,15.0,93.9,73.0,0.0,999.9,0,932
4,2013,07,18,2013-07-18,85.2,72.1,1019.6,10.0,6.5,13.0,21.0,95.0,75.9,0.0,999.9,0,920
5,2013,07,19,2013-07-19,86.4,70.8,1011.4,10.0,11.8,21.0,29.9,96.1,77.0,0.0,999.9,0,904
6,2013,07,20,2013-07-20,80.0,65.1,1009.9,9.7,7.9,33.0,48.0,96.1,71.1,0.58,999.9,0,918
7,2013,07,21,2013-07-21,76.2,64.5,1012.9,10.0,6.0,11.1,21.0,89.1,68.0,0.06,999.9,0,929
1,2013,07,22,2013-07-22,76.3,67.1,1009.4,10.0,5.4,15.0,25.1,88.0,68.0,0.01,999.9,0,1002
2,2013,07,23,2013-07-23,74.9,62.7,1007.9,10.0,9.3,22.9,33.0,87.1,66.9,0.03,999.9,0,925
3,2013,07,24,2013-07-24,66.3,51.3,1015.7,10.0,8.8,18.1,25.1,72.0,61.0,0.0,999.9,0,964
4,2013,07,25,2013-07-25,68.2,52.8,1017.9,10.0,3.5,8.9,999.9,81.0,57.0,0.0,999.9,0,918
5,2013,07,26,2013-07-26,69.1,59.8,1015.4,9.5,7.7,12.0,19.0,81.0,57.0,0.01,999.9,0,991
6,2013,07,27,2013-07-27,62.4,55.7,1012.0,9.9,8.4,14.0,22.0,70.0,57.9,0.38,999.9,0,895
7,2013,07,28,2013-07-28,59.8,48.2,1012.7,10.0,8.7,13.0,19.0,69.1,54.0,0.0,999.9,0,859
1,2013,07,29,2013-07-29,65.3,52.8,1018.0,10.0,6.0,9.9,999.9,75.9,54.0,0.0,999.9,0,891
2,2013,07,30,2013-07-30,66.3,57.9,1021.0,10.0,5.2,8.9,999.9,75.9,57.0,0.0,999.9,0,891
3,2013,07,31,2013-07-31,67.6,64.1,1016.7,7.2,3.2,8.0,999.9,75.0,57.0,0.08,999.9,0,843
4,2013,08,01,2013-08-01,70.0,58.9,1014.4,9.5,6.9,14.0,25.1,81.0,61.0,0.46,999.9,0,1029
5,2013,08,02,2013-08-02,72.1,61.2,1012.0,9.8,6.6,11.1,999.9,84.0,61.0,0.37,999.9,0,969
6,2013,08,03,2013-08-03,73.8,55.8,1015.1,10.0,6.6,9.9,14.0,84.0,62.1,0.26,999.9,0,973
7,2013,08,04,2013-08-04,68.6,56.7,1020.4,10.0,6.1,11.1,18.1,81.0,60.1,0.0,999.9,0,922
1,2013,08,05,2013-08-05,66.2,56.1,1017.5,9.7,6.7,15.0,19.0,75.0,57.9,0.0,999.9,0,853
2,2013,08,06,2013-08-06,71.8,65.8,1011.2,10.0,5.8,9.9,999.9,82.9,57.9,0.11,999.9,0,905
3,2013,08,07,2013-08-07,78.9,69.7,1009.4,9.7,9.1,15.0,18.1,89.1,66.9,0.04,999.9,0,940
4,2013,08,08,2013-08-08,71.6,59.3,1014.5,9.7,8.7,15.0,20.0,89.1,64.9,0.0,999.9,0,911
5,2013,08,09,2013-08-09,71.7,56.5,1015.3,10.0,4.3,12.0,999.9,82.0,59.0,0.0,999.9,0,987
6,2013,08,10,2013-08-10,74.0,60.0,1017.8,10.0,6.2,9.9,999.9,82.0,59.0,0.0,999.9,0,1019
7,2013,08,11,2013-08-11,71.3,57.3,1019.1,10.0,3.2,8.9,999.9,81.0,60.1,0.0,999.9,0,896
1,2013,08,12,2013-08-12,74.2,65.3,1014.9,9.8,6.2,15.9,28.9,82.0,60.1,0.01,999.9,0,983
2,2013,08,13,2013-08-13,67.0,55.9,1016.2,9.7,8.4,14.0,21.0,82.0,57.9,0.27,999.9,0,900
3,2013,08,14,2013-08-14,63.7,49.8,1021.3,10.0,5.9,8.0,999.9,72.0,55.9,0.0,999.9,0,882
4,2013,08,15,2013-08-15,64.2,51.7,1020.7,10.0,5.1,8.9,999.9,75.0,55.0,0.0,999.9,0,924
5,2013,08,16,2013-08-16,69.3,53.1,1020.4,10.0,4.4,9.9,15.0,82.0,55.0,0.0,999.9,0,925
6,2013,08,17,2013-08-17,70.6,54.7,1022.4,9.9,5.1,9.9,18.1,82.0,55.0,0.0,999.9,0,944
7,2013,08,18,2013-08-18,71.8,58.0,1021.3,10.0,4.3,8.9,999.9,81.0,57.0,0.0,999.9,0,882
1,2013,08,19,2013-08-19,72.2,57.8,1018.9,9.6,4.3,9.9,999.9,84.9,57.0,0.0,999.9,0,938
2,2013,08,20,2013-08-20,77.2,62.2,1017.8,10.0,6.8,13.0,15.9,88.0,57.0,0.0,999.9,0,962
3,2013,08,21,2013-08-21,79.4,63.6,1017.1,10.0,7.4,12.0,18.1,90.0,66.0,0.0,999.9,0,864
4,2013,08,22,2013-08-22,75.1,67.3,1016.6,10.0,7.3,15.9,24.1,90.0,68.0,0.01,999.9,0,906
5,2013,08,23,2013-08-23,72.6,57.5,1020.0,9.5,6.3,11.1,999.9,82.0,62.1,0.23,999.9,0,907
6,2013,08,24,2013-08-24,72.7,58.5,1022.6,10.0,4.4,9.9,999.9,86.0,60.1,0.0,999.9,0,941
7,2013,08,25,2013-08-25,76.9,59.9,1022.6,10.0,7.7,15.0,18.1,89.1,60.1,0.0,999.9,0,949
1,2013,08,26,2013-08-26,80.3,66.3,1019.3,10.0,8.6,14.0,18.1,91.9,64.9,0.0,999.9,0,942
2,2013,08,27,2013-08-27,84.3,70.9,1013.9,10.0,9.3,15.9,22.0,96.1,70.0,0.0,999.9,0,885
3,2013,08,28,2013-08-28,81.0,69.3,1012.3,9.9,9.5,14.0,22.0,96.1,73.9,0.0,999.9,0,902
4,2013,08,29,2013-08-29,77.0,66.3,1016.8,8.6,4.5,12.0,999.9,89.1,66.0,0.0,999.9,0,872
5,2013,08,30,2013-08-30,80.3,66.5,1012.6,10.0,6.7,26.0,40.0,96.1,66.0,0.0,999.9,0,934
6,2013,08,31,2013-08-31,72.9,67.2,1009.5,9.9,6.2,9.9,18.1,77.0,71.1,0.38,999.9,0,816
7,2013,09,01,2013-09-01,74.4,66.4,1008.0,9.7,5.3,8.0,14.0,84.9,64.9,0.05,999.9,0,1116
1,2013,09,02,2013-09-02,72.0,63.6,1010.7,10.0,7.0,12.0,22.0,84.9,64.9,0.14,999.9,0,928
2,2013,09,03,2013-09-03,66.2,53.8,1016.3,10.0,5.8,11.1,15.9,79.0,57.0,0.0,999.9,0,873
3,2013,09,04,2013-09-04,69.5,55.4,1018.2,10.0,6.2,9.9,14.0,84.0,57.0,0.0,999.9,0,839
4,2013,09,05,2013-09-05,71.5,57.2,1021.6,10.0,7.9,14.0,27.0,84.0,59.0,0.0,999.9,0,928
5,2013,09,06,2013-09-06,69.2,53.5,1021.8,10.0,4.8,12.0,999.9,86.0,57.0,0.0,999.9,0,897
6,2013,09,07,2013-09-07,76.3,62.6,1014.8,10.0,6.9,14.0,17.1,88.0,57.0,0.0,999.9,0,921
7,2013,09,08,2013-09-08,74.8,66.1,1014.6,10.0,8.9,14.0,22.9,88.0,64.9,0.01,999.9,0,866
1,2013,09,09,2013-09-09,78.2,67.7,1012.4,9.6,8.3,12.0,19.0,93.9,68.0,0.0,999.9,0,868
2,2013,09,10,2013-09-10,86.8,66.4,1012.8,10.0,10.9,18.1,26.0,95.0,68.0,0.0,999.9,0,916
3,2013,09,11,2013-09-11,82.7,64.9,1015.4,10.0,7.7,12.0,18.1,95.0,75.0,0.0,999.9,0,872
4,2013,09,12,2013-09-12,75.0,62.3,1014.6,10.0,7.0,20.0,26.0,91.0,64.9,0.0,999.9,0,857
5,2013,09,13,2013-09-13,61.8,47.6,1019.5,10.0,11.0,14.0,22.0,82.0,52.0,0.0,999.9,0,887
6,2013,09,14,2013-09-14,59.0,44.7,1020.5,10.0,4.9,12.0,999.9,72.0,46.9,0.0,999.9,0,829
7,2013,09,15,2013-09-15,59.0,47.5,1016.9,8.8,4.4,8.9,999.9,72.0,46.9,0.0,999.9,0,835
1,2013,09,16,2013-09-16,58.9,50.7,1024.7,10.0,10.1,14.0,20.0,64.0,51.1,0.65,999.9,0,776
2,2013,09,17,2013-09-17,58.8,48.6,1025.8,10.0,6.2,12.0,999.9,71.1,48.9,0.0,999.9,0,838
3,2013,09,18,2013-09-18,67.7,56.8,1018.1,10.0,7.2,18.1,25.1,81.0,48.9,0.0,999.9,0,854
4,2013,09,19,2013-09-19,72.6,67.9,1012.3,7.4,8.8,14.0,24.1,84.0,60.1,0.87,999.9,1,852
5,2013,09,20,2013-09-20,72.6,64.6,1008.7,10.0,9.8,17.1,25.1,84.0,66.0,0.52,999.9,0,946
6,2013,09,21,2013-09-21,60.5,49.6,1010.5,10.0,9.8,15.0,19.0,75.9,54.0,0.0,999.9,0,904
7,2013,09,22,2013-09-22,56.9,45.5,1015.3,10.0,6.5,9.9,17.1,66.9,48.9,0.0,999.9,0,757
1,2013,09,23,2013-09-23,57.6,46.6,1018.2,10.0,5.5,8.9,999.9,66.9,46.0,0.0,999.9,0,849
2,2013,09,24,2013-09-24,60.1,48.2,1016.7,10.0,7.0,14.0,18.1,70.0,46.0,0.0,999.9,0,921
3,2013,09,25,2013-09-25,61.5,52.0,1014.1,10.0,5.2,11.1,14.0,70.0,48.9,0.0,999.9,0,886
4,2013,09,26,2013-09-26,63.1,51.5,1016.4,9.0,4.0,8.0,999.9,75.0,50.0,0.0,999.9,0,856
5,2013,09,27,2013-09-27,65.9,52.7,1019.3,10.0,5.1,13.0,15.0,81.0,50.0,0.0,999.9,0,965
6,2013,09,28,2013-09-28,68.0,52.7,1016.7,10.0,10.2,20.0,28.0,84.0,52.0,0.0,999.9,0,923
7,2013,09,29,2013-09-29,65.3,52.4,1015.5,9.1,9.4,15.0,24.1,84.0,54.0,0.38,999.9,0,758
1,2013,09,30,2013-09-30,59.6,48.0,1014.9,10.0,3.4,8.9,999.9,73.9,46.9,0.18,999.9,0,833
2,2013,10,01,2013-10-01,66.9,58.3,1012.6,9.5,10.7,18.1,24.1,79.0,46.9,0.0,999.9,0,1101
3,2013,10,02,2013-10-02,70.1,53.9,1016.1,9.2,6.7,11.1,999.9,79.0,62.1,0.0,999.9,0,869
